,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address
181,2015-01,BUKIT BATOK,3 ROOM,421,BT BATOK WEST AVE 2,07 TO 09,68.0,New Generation,1988,72,280000.0,421 BT BATOK WEST AVE 2
182,2015-01,BUKIT BATOK,3 ROOM,407,BT BATOK WEST AVE 4,04 TO 06,68.0,New Generation,1988,72,280000.0,407 BT BATOK WEST AVE 4
183,2015-01,BUKIT BATOK,3 ROOM,240,BT BATOK EAST AVE 5,01 TO 03,74.0,New Generation,1985,69,283000.0,240 BT BATOK EAST AVE 5
184,2015-01,BUKIT BATOK,3 ROOM,179,BT BATOK WEST AVE 8,01 TO 03,67.0,New Generation,1985,69,283000.0,179 BT BATOK WEST AVE 8
185,2015-01,BUKIT BATOK,3 ROOM,414,BT BATOK WEST AVE 4,07 TO 09,73.0,Model A,1987,71,285000.0,414 BT BATOK WEST AVE 4
186,2015-01,BUKIT BATOK,3 ROOM,269,BT BATOK EAST AVE 4,01 TO 03,64.0,Simplified,1986,70,287000.0,269 BT BATOK EAST AVE 4
187,2015-01,BUKIT BATOK,3 ROOM,240,BT BATOK EAST AVE 5,07 TO 09,67.0,New Generation,1985,69,288000.0,240 BT BATOK EAST AVE 5
188,2015-01,BUKIT BATOK,3 ROOM,152,BT BATOK ST 11,04 TO 06,67.0,New Generation,1998,82,288000.0,152 BT BATOK ST 11
189,2015-01,BUKIT BATOK,3 ROOM,146,BT BATOK WEST AVE 6,01 TO 03,68.0,New Generation,1984,68,290000.0,146 BT BATOK WEST AVE 6
190,2015-01,BUKIT BATOK,3 ROOM,533,BT BATOK ST 51,07 TO 09,69.0,Improved,1988,72,295000.0,533 BT BATOK ST 51
191,2015-01,BUKIT BATOK,3 ROOM,157,BT BATOK ST 11,04 TO 06,80.0,New Generation,1998,82,297000.0,157 BT BATOK ST 11
192,2015-01,BUKIT BATOK,3 ROOM,540,BT BATOK ST 52,10 TO 12,73.0,Model A,1987,71,298000.0,540 BT BATOK ST 52
193,2015-01,BUKIT BATOK,3 ROOM,239,BT BATOK EAST AVE 5,07 TO 09,67.0,New Generation,1985,69,300000.0,239 BT BATOK EAST AVE 5
194,2015-01,BUKIT BATOK,3 ROOM,249,BT BATOK EAST AVE 5,07 TO 09,73.0,Model A,1985,69,300000.0,249 BT BATOK EAST AVE 5
195,2015-01,BUKIT BATOK,3 ROOM,316,BT BATOK ST 32,10 TO 12,68.0,New Generation,1986,70,300000.0,316 BT BATOK ST 32
196,2015-01,BUKIT BATOK,3 ROOM,250,BT BATOK EAST AVE 5,10 TO 12,73.0,Model A,1985,69,305000.0,250 BT BATOK EAST AVE 5
197,2015-01,BUKIT BATOK,3 ROOM,164,BT BATOK ST 11,13 TO 15,73.0,Model A,1984,68,306000.0,164 BT BATOK ST 11
198,2015-01,BUKIT BATOK,3 ROOM,167,BT BATOK WEST AVE 8,07 TO 09,74.0,Model A,1984,68,312000.0,167 BT BATOK WEST AVE 8
199,2015-01,BUKIT BATOK,3 ROOM,312,BT BATOK ST 32,10 TO 12,68.0,New Generation,1985,69,320000.0,312 BT BATOK ST 32
200,2015-01,BUKIT BATOK,3 ROOM,208,BT BATOK ST 21,04 TO 06,73.0,Model A,1983,67,324000.0,208 BT BATOK ST 21
201,2015-01,BUKIT BATOK,3 ROOM,534,BT BATOK ST 51,04 TO 06,69.0,Improved,1987,71,325000.0,534 BT BATOK ST 51
202,2015-01,BUKIT BATOK,4 ROOM,311,BT BATOK ST 32,01 TO 03,84.0,Simplified,1988,72,350000.0,311 BT BATOK ST 32
203,2015-01,BUKIT BATOK,4 ROOM,319,BT BATOK ST 33,04 TO 06,84.0,Simplified,1986,70,350000.0,319 BT BATOK ST 33
204,2015-01,BUKIT BATOK,4 ROOM,408,BT BATOK WEST AVE 4,07 TO 09,94.0,New Generation,1988,72,367000.0,408 BT BATOK WEST AVE 4
205,2015-01,BUKIT BATOK,4 ROOM,417,BT BATOK WEST AVE 4,10 TO 12,103.0,Model A,1986,70,368000.0,417 BT BATOK WEST AVE 4
206,2015-01,BUKIT BATOK,4 ROOM,307,BT BATOK ST 31,04 TO 06,93.0,New Generation,1985,69,378000.0,307 BT BATOK ST 31
207,2015-01,BUKIT BATOK,4 ROOM,138,BT BATOK WEST AVE 6,04 TO 06,93.0,New Generation,1984,68,378000.0,138 BT BATOK WEST AVE 6
208,2015-01,BUKIT BATOK,4 ROOM,124,BT BATOK CTRL,04 TO 06,93.0,New Generation,1985,69,395000.0,124 BT BATOK CTRL
209,2015-01,BUKIT BATOK,4 ROOM,291B,BT BATOK ST 24,07 TO 09,103.0,Model A,1998,82,400000.0,291B BT BATOK ST 24
210,2015-01,BUKIT BATOK,4 ROOM,288D,BT BATOK ST 25,13 TO 15,92.0,Model A2,1998,82,400000.0,288D BT BATOK ST 25
211,2015-01,BUKIT BATOK,4 ROOM,113,BT BATOK WEST AVE 6,04 TO 06,104.0,Model A,1984,68,415000.0,113 BT BATOK WEST AVE 6
212,2015-01,BUKIT BATOK,4 ROOM,186,BT BATOK WEST AVE 6,04 TO 06,105.0,Model A,1989,73,415000.0,186 BT BATOK WEST AVE 6
213,2015-01,BUKIT BATOK,4 ROOM,164,BT BATOK ST 11,04 TO 06,105.0,Model A,1984,68,418000.0,164 BT BATOK ST 11
214,2015-01,BUKIT BATOK,4 ROOM,386,BT BATOK WEST AVE 5,10 TO 12,92.0,Model A,2004,88,418000.0,386 BT BATOK WEST AVE 5
215,2015-01,BUKIT BATOK,4 ROOM,337,BT BATOK ST 34,07 TO 09,104.0,Model A,1986,70,420000.0,337 BT BATOK ST 34
216,2015-01,BUKIT BATOK,4 ROOM,165,BT BATOK WEST AVE 8,04 TO 06,105.0,Model A,1984,68,425000.0,165 BT BATOK WEST AVE 8
217,2015-01,BUKIT BATOK,4 ROOM,290D,BT BATOK EAST AVE 3,07 TO 09,100.0,Model A,1998,82,435000.0,290D BT BATOK EAST AVE 3
218,2015-01,BUKIT BATOK,4 ROOM,131,BT BATOK WEST AVE 6,07 TO 09,103.0,Model A,1984,68,435000.0,131 BT BATOK WEST AVE 6
219,2015-01,BUKIT BATOK,4 ROOM,291D,BT BATOK ST 24,01 TO 03,104.0,Model A,1998,82,438000.0,291D BT BATOK ST 24
220,2015-01,BUKIT BATOK,4 ROOM,291A,BT BATOK ST 24,16 TO 18,103.0,Model A,1997,81,460000.0,291A BT BATOK ST 24
221,2015-01,BUKIT BATOK,4 ROOM,384,BT BATOK WEST AVE 5,16 TO 18,90.0,Model A,2005,89,460000.0,384 BT BATOK WEST AVE 5
222,2015-01,BUKIT BATOK,4 ROOM,386,BT BATOK WEST AVE 5,22 TO 24,92.0,Model A,2004,88,460000.0,386 BT BATOK WEST AVE 5
223,2015-01,BUKIT BATOK,4 ROOM,207,BT BATOK ST 21,10 TO 12,104.0,Model A,1983,67,463888.0,207 BT BATOK ST 21
224,2015-01,BUKIT BATOK,4 ROOM,193,BT BATOK WEST AVE 6,04 TO 06,99.0,Model A,1997,81,465000.0,193 BT BATOK WEST AVE 6
225,2015-01,BUKIT BATOK,4 ROOM,193,BT BATOK WEST AVE 6,07 TO 09,100.0,Model A,1997,81,470000.0,193 BT BATOK WEST AVE 6
226,2015-01,BUKIT BATOK,5 ROOM,243,BT BATOK EAST AVE 5,01 TO 03,121.0,Improved,1985,69,440000.0,243 BT BATOK EAST AVE 5
227,2015-01,BUKIT BATOK,5 ROOM,388,BT BATOK WEST AVE 5,13 TO 15,110.0,Improved,2005,89,580000.0,388 BT BATOK WEST AVE 5
228,2015-01,BUKIT BATOK,5 ROOM,102,BT BATOK WEST AVE 6,04 TO 06,134.0,Model A,1985,69,600000.0,102 BT BATOK WEST AVE 6
229,2015-01,BUKIT BATOK,5 ROOM,623,BT BATOK CTRL,04 TO 06,119.0,Improved,1997,81,622000.0,623 BT BATOK CTRL
230,2015-01,BUKIT BATOK,5 ROOM,621,BT BATOK CTRL,16 TO 18,113.0,Improved,2003,87,710000.0,621 BT BATOK CTRL
231,2015-01,BUKIT BATOK,5 ROOM,622,BT BATOK CTRL,16 TO 18,113.0,Improved,2003,87,718888.0,622 BT BATOK CTRL
232,2015-01,BUKIT BATOK,5 ROOM,202,BT BATOK ST 21,16 TO 18,149.0,Model A,1985,69,728000.0,202 BT BATOK ST 21
233,2015-01,BUKIT BATOK,EXECUTIVE,524,BT BATOK ST 52,01 TO 03,146.0,Maisonette,1987,71,535000.0,524 BT BATOK ST 52
234,2015-01,BUKIT MERAH,2 ROOM,28,JLN KLINIK,10 TO 12,49.0,Standard,1969,53,280000.0,28 JLN KLINIK
235,2015-01,BUKIT MERAH,2 ROOM,48,LOWER DELTA RD,10 TO 12,42.0,Standard,1970,54,280000.0,48 LOWER DELTA RD
236,2015-01,BUKIT MERAH,3 ROOM,116,BT MERAH VIEW,04 TO 06,59.0,Improved,1974,58,315000.0,116 BT MERAH VIEW
237,2015-01,BUKIT MERAH,3 ROOM,8,JLN BT HO SWEE,07 TO 09,56.0,Standard,1971,55,345000.0,8 JLN BT HO SWEE
238,2015-01,BUKIT MERAH,3 ROOM,107,JLN BT MERAH,10 TO 12,63.0,Standard,1970,54,355000.0,107 JLN BT MERAH
239,2015-01,BUKIT MERAH,3 ROOM,5,TELOK BLANGAH CRES,16 TO 18,66.0,Improved,1983,67,360000.0,5 TELOK BLANGAH CRES
240,2015-01,BUKIT MERAH,3 ROOM,26,JLN KLINIK,04 TO 06,60.0,Standard,1969,53,363000.0,26 JLN KLINIK
241,2015-01,BUKIT MERAH,3 ROOM,129,BT MERAH VIEW,04 TO 06,65.0,Improved,1973,57,366000.0,129 BT MERAH VIEW
242,2015-01,BUKIT MERAH,3 ROOM,130,BT MERAH VIEW,07 TO 09,65.0,Improved,1973,57,369888.0,130 BT MERAH VIEW
243,2015-01,BUKIT MERAH,3 ROOM,60,TELOK BLANGAH HTS,04 TO 06,67.0,New Generation,1976,60,372000.0,60 TELOK BLANGAH HTS
244,2015-01,BUKIT MERAH,3 ROOM,130,KIM TIAN RD,10 TO 12,65.0,Improved,1976,60,375000.0,130 KIM TIAN RD
245,2015-01,BUKIT MERAH,3 ROOM,128,BT MERAH VIEW,07 TO 09,65.0,Improved,1973,57,380000.0,128 BT MERAH VIEW
246,2015-01,BUKIT MERAH,3 ROOM,38,BEO CRES,07 TO 09,59.0,Standard,1971,55,382000.0,38 BEO CRES
247,2015-01,BUKIT MERAH,3 ROOM,11,CANTONMENT CL,01 TO 03,60.0,Model A,2002,87,420000.0,11 CANTONMENT CL
248,2015-01,BUKIT MERAH,3 ROOM,77,TELOK BLANGAH DR,07 TO 09,82.0,New Generation,1978,62,446888.0,77 TELOK BLANGAH DR
249,2015-01,BUKIT MERAH,3 ROOM,55,TELOK BLANGAH DR,04 TO 06,88.0,New Generation,1978,62,465000.0,55 TELOK BLANGAH DR
250,2015-01,BUKIT MERAH,3 ROOM,26D,JLN MEMBINA,13 TO 15,60.0,Model A,2009,93,472000.0,26D JLN MEMBINA
251,2015-01,BUKIT MERAH,3 ROOM,11,CANTONMENT CL,07 TO 09,60.0,Model A,2002,86,490000.0,11 CANTONMENT CL
252,2015-01,BUKIT MERAH,3 ROOM,26C,JLN MEMBINA,22 TO 24,60.0,Model A,2009,93,540000.0,26C JLN MEMBINA
253,2015-01,BUKIT MERAH,3 ROOM,27,LIM LIAK ST,04 TO 06,88.0,Standard,1973,57,625000.0,27 LIM LIAK ST
254,2015-01,BUKIT MERAH,3 ROOM,29,LIM LIAK ST,04 TO 06,88.0,Standard,1973,57,630000.0,29 LIM LIAK ST
255,2015-01,BUKIT MERAH,3 ROOM,46,SENG POH RD,01 TO 03,88.0,Standard,1973,57,631000.0,46 SENG POH RD
256,2015-01,BUKIT MERAH,4 ROOM,59,TELOK BLANGAH HTS,01 TO 03,91.0,New Generation,1976,60,456000.0,59 TELOK BLANGAH HTS
257,2015-01,BUKIT MERAH,4 ROOM,54,LENGKOK BAHRU,04 TO 06,84.0,Simplified,1986,70,540000.0,54 LENGKOK BAHRU
258,2015-01,BUKIT MERAH,4 ROOM,106A,DEPOT RD,10 TO 12,100.0,Model A,2000,84,570000.0,106A DEPOT RD
259,2015-01,BUKIT MERAH,4 ROOM,53,LENGKOK BAHRU,04 TO 06,103.0,Model A,1986,70,580000.0,53 LENGKOK BAHRU
260,2015-01,BUKIT MERAH,4 ROOM,14,TELOK BLANGAH CRES,13 TO 15,101.0,Model A,1999,83,595000.0,14 TELOK BLANGAH CRES
261,2015-01,BUKIT MERAH,4 ROOM,54,TELOK BLANGAH DR,10 TO 12,98.0,New Generation,1978,62,615000.0,54 TELOK BLANGAH DR
262,2015-01,BUKIT MERAH,4 ROOM,112B,DEPOT RD,19 TO 21,90.0,Model A,2006,90,655000.0,112B DEPOT RD
263,2015-01,BUKIT MERAH,4 ROOM,20,JLN MEMBINA,19 TO 21,90.0,Model A,2003,87,680000.0,20 JLN MEMBINA
264,2015-01,BUKIT MERAH,4 ROOM,120,KIM TIAN PL,04 TO 06,91.0,Model A,2001,85,680000.0,120 KIM TIAN PL
265,2015-01,BUKIT MERAH,4 ROOM,70,REDHILL CL,10 TO 12,100.0,Model A,2001,85,718000.0,70 REDHILL CL
266,2015-01,BUKIT MERAH,4 ROOM,68,REDHILL CL,19 TO 21,100.0,Model A,2001,85,730000.0,68 REDHILL CL
267,2015-01,BUKIT MERAH,4 ROOM,69,REDHILL CL,22 TO 24,100.0,Model A,2001,85,735000.0,69 REDHILL CL
268,2015-01,BUKIT MERAH,4 ROOM,21,JLN MEMBINA,16 TO 18,90.0,Model A,2003,87,735000.0,21 JLN MEMBINA
269,2015-01,BUKIT MERAH,4 ROOM,26C,JLN MEMBINA,16 TO 18,85.0,Model A,2009,93,740000.0,26C JLN MEMBINA
270,2015-01,BUKIT MERAH,4 ROOM,8A,BOON TIONG RD,07 TO 09,100.0,Model A,2005,89,750000.0,8A BOON TIONG RD
271,2015-01,BUKIT MERAH,4 ROOM,27A,JLN MEMBINA,25 TO 27,85.0,Model A,2008,92,765000.0,27A JLN MEMBINA
272,2015-01,BUKIT MERAH,4 ROOM,2A,BOON TIONG RD,13 TO 15,100.0,Model A,2001,85,770000.0,2A BOON TIONG RD
273,2015-01,BUKIT MERAH,5 ROOM,50,HOY FATT RD,07 TO 09,122.0,Improved,1987,71,680000.0,50 HOY FATT RD
274,2015-01,BUKIT MERAH,5 ROOM,106B,DEPOT RD,19 TO 21,115.0,Improved,2000,84,710888.0,106B DEPOT RD
275,2015-01,BUKIT MERAH,5 ROOM,95,HAVELOCK RD,07 TO 09,118.0,Improved,1983,67,760000.0,95 HAVELOCK RD
276,2015-01,BUKIT MERAH,5 ROOM,95,HAVELOCK RD,10 TO 12,118.0,Improved,1983,67,780000.0,95 HAVELOCK RD
277,2015-01,BUKIT MERAH,5 ROOM,82,REDHILL LANE,16 TO 18,124.0,Improved,1996,80,803888.0,82 REDHILL LANE
278,2015-01,BUKIT MERAH,5 ROOM,119B,KIM TIAN RD,28 TO 30,110.0,Improved,2002,86,805000.0,119B KIM TIAN RD
279,2015-01,BUKIT MERAH,5 ROOM,75C,REDHILL RD,04 TO 06,115.0,Improved,2007,91,820000.0,75C REDHILL RD
280,2015-01,BUKIT MERAH,5 ROOM,75C,REDHILL RD,07 TO 09,115.0,Improved,2007,91,840000.0,75C REDHILL RD
281,2015-01,BUKIT MERAH,5 ROOM,121,KIM TIAN PL,16 TO 18,115.0,Improved,2001,85,842000.0,121 KIM TIAN PL
282,2015-01,BUKIT MERAH,5 ROOM,2C,BOON TIONG RD,28 TO 30,115.0,Improved,2001,85,915000.0,2C BOON TIONG RD
283,2015-01,BUKIT PANJANG,3 ROOM,109,GANGSA RD,01 TO 03,64.0,Simplified,1988,72,310000.0,109 GANGSA RD
284,2015-01,BUKIT PANJANG,3 ROOM,142,PETIR RD,10 TO 12,73.0,Model A,1988,72,315000.0,142 PETIR RD
285,2015-01,BUKIT PANJANG,3 ROOM,251,BANGKIT RD,10 TO 12,73.0,Model A,1988,73,328000.0,251 BANGKIT RD
286,2015-01,BUKIT PANJANG,4 ROOM,409,SAUJANA RD,01 TO 03,106.0,Model A,1989,73,297000.0,409 SAUJANA RD
287,2015-01,BUKIT PANJANG,4 ROOM,208,PETIR RD,01 TO 03,104.0,Model A,1988,72,320000.0,208 PETIR RD
288,2015-01,BUKIT PANJANG,4 ROOM,435,BT PANJANG RING RD,04 TO 06,84.0,Simplified,1988,72,333000.0,435 BT PANJANG RING RD
289,2015-01,BUKIT PANJANG,4 ROOM,412,SAUJANA RD,07 TO 09,104.0,Model A,1988,72,345888.0,412 SAUJANA RD
290,2015-01,BUKIT PANJANG,4 ROOM,466,SEGAR RD,07 TO 09,90.0,Premium Apartment,2002,86,355000.0,466 SEGAR RD
291,2015-01,BUKIT PANJANG,4 ROOM,140,PETIR RD,04 TO 06,104.0,Model A,1988,72,356000.0,140 PETIR RD
292,2015-01,BUKIT PANJANG,4 ROOM,123,PENDING RD,01 TO 03,103.0,Model A,1988,72,365000.0,123 PENDING RD
293,2015-01,BUKIT PANJANG,4 ROOM,402,FAJAR RD,04 TO 06,104.0,Model A,1988,72,365000.0,402 FAJAR RD
294,2015-01,BUKIT PANJANG,4 ROOM,207,PETIR RD,10 TO 12,104.0,Model A,1988,72,372000.0,207 PETIR RD
295,2015-01,BUKIT PANJANG,4 ROOM,520,JELAPANG RD,16 TO 18,102.0,Model A,1998,82,375000.0,520 JELAPANG RD
296,2015-01,BUKIT PANJANG,4 ROOM,523,JELAPANG RD,10 TO 12,103.0,Model A,1998,82,375000.0,523 JELAPANG RD
297,2015-01,BUKIT PANJANG,4 ROOM,615,BT PANJANG RING RD,10 TO 12,90.0,Model A,2002,86,378000.0,615 BT PANJANG RING RD
298,2015-01,BUKIT PANJANG,4 ROOM,609,BT PANJANG RING RD,13 TO 15,90.0,Model A,2001,85,390000.0,609 BT PANJANG RING RD
299,2015-01,BUKIT PANJANG,4 ROOM,404,FAJAR RD,10 TO 12,107.0,Model A,1988,72,395000.0,404 FAJAR RD
300,2015-01,BUKIT PANJANG,4 ROOM,631,SENJA RD,04 TO 06,90.0,Premium Apartment,2004,88,420000.0,631 SENJA RD
301,2015-01,BUKIT PANJANG,4 ROOM,629,SENJA RD,22 TO 24,93.0,Premium Apartment,2004,88,460000.0,629 SENJA RD
302,2015-01,BUKIT PANJANG,4 ROOM,629,SENJA RD,28 TO 30,90.0,Premium Apartment,2004,88,460000.0,629 SENJA RD
303,2015-01,BUKIT PANJANG,5 ROOM,440,FAJAR RD,01 TO 03,120.0,Improved,1997,81,387000.0,440 FAJAR RD
304,2015-01,BUKIT PANJANG,5 ROOM,204,PETIR RD,07 TO 09,122.0,Improved,1988,72,415000.0,204 PETIR RD
305,2015-01,BUKIT PANJANG,5 ROOM,506,JELAPANG RD,01 TO 03,121.0,Improved,1998,82,416500.0,506 JELAPANG RD
306,2015-01,BUKIT PANJANG,5 ROOM,136,PETIR RD,04 TO 06,122.0,Improved,1988,72,420000.0,136 PETIR RD
307,2015-01,BUKIT PANJANG,5 ROOM,652,SENJA LINK,07 TO 09,111.0,Premium Apartment,2001,85,425000.0,652 SENJA LINK
308,2015-01,BUKIT PANJANG,5 ROOM,620,BT PANJANG RING RD,01 TO 03,111.0,Improved,2001,85,435888.0,620 BT PANJANG RING RD
309,2015-01,BUKIT PANJANG,5 ROOM,656,SENJA RD,01 TO 03,110.0,Premium Apartment,2001,85,438000.0,656 SENJA RD
310,2015-01,BUKIT PANJANG,5 ROOM,448,BT PANJANG RING RD,13 TO 15,120.0,Improved,1997,81,440000.0,448 BT PANJANG RING RD
311,2015-01,BUKIT PANJANG,5 ROOM,506,JELAPANG RD,10 TO 12,121.0,Improved,1998,82,440000.0,506 JELAPANG RD
312,2015-01,BUKIT PANJANG,5 ROOM,507,JELAPANG RD,10 TO 12,121.0,Improved,1998,82,440000.0,507 JELAPANG RD
313,2015-01,BUKIT PANJANG,5 ROOM,625,SENJA RD,04 TO 06,110.0,Premium Apartment,2004,88,450000.0,625 SENJA RD
314,2015-01,BUKIT PANJANG,5 ROOM,623,SENJA RD,16 TO 18,111.0,Improved,2001,85,470000.0,623 SENJA RD
315,2015-01,BUKIT PANJANG,5 ROOM,656,SENJA RD,07 TO 09,110.0,Premium Apartment,2001,85,473000.0,656 SENJA RD
316,2015-01,BUKIT PANJANG,5 ROOM,610,SENJA RD,13 TO 15,111.0,Improved,2002,86,492000.0,610 SENJA RD
317,2015-01,BUKIT PANJANG,5 ROOM,610,SENJA RD,10 TO 12,110.0,Improved,2002,86,500000.0,610 SENJA RD
318,2015-01,BUKIT PANJANG,5 ROOM,611,BT PANJANG RING RD,13 TO 15,111.0,Improved,2002,86,508000.0,611 BT PANJANG RING RD
319,2015-01,BUKIT PANJANG,5 ROOM,627,SENJA RD,22 TO 24,110.0,Premium Apartment,2004,88,515000.0,627 SENJA RD
320,2015-01,BUKIT PANJANG,5 ROOM,626,SENJA RD,28 TO 30,110.0,Premium Apartment,2005,89,517000.0,626 SENJA RD
321,2015-01,BUKIT PANJANG,5 ROOM,608,SENJA RD,13 TO 15,110.0,Improved,2001,85,538000.0,608 SENJA RD
322,2015-01,BUKIT PANJANG,5 ROOM,182,JELEBU RD,07 TO 09,110.0,Premium Apartment,2003,87,595000.0,182 JELEBU RD
323,2015-01,BUKIT PANJANG,5 ROOM,606,SENJA RD,07 TO 09,120.0,Improved,1999,83,605999.0,606 SENJA RD
324,2015-01,BUKIT PANJANG,EXECUTIVE,478,SEGAR RD,10 TO 12,128.0,Premium Apartment,2003,87,450000.0,478 SEGAR RD
325,2015-01,BUKIT PANJANG,EXECUTIVE,470,SEGAR RD,10 TO 12,132.0,Premium Apartment,2002,86,480000.0,470 SEGAR RD
326,2015-01,BUKIT PANJANG,EXECUTIVE,466,SEGAR RD,13 TO 15,133.0,Premium Apartment,2002,86,515000.0,466 SEGAR RD
327,2015-01,BUKIT PANJANG,EXECUTIVE,124,PENDING RD,04 TO 06,144.0,Maisonette,1988,72,540000.0,124 PENDING RD
328,2015-01,BUKIT PANJANG,EXECUTIVE,653,SENJA LINK,07 TO 09,130.0,Premium Apartment,2001,85,555000.0,653 SENJA LINK
329,2015-01,BUKIT PANJANG,EXECUTIVE,135,CASHEW RD,04 TO 06,146.0,Maisonette,1988,72,590000.0,135 CASHEW RD
330,2015-01,BUKIT PANJANG,EXECUTIVE,184,JELEBU RD,16 TO 18,124.0,Premium Apartment,2003,87,688888.0,184 JELEBU RD
331,2015-01,BUKIT PANJANG,EXECUTIVE,183,JELEBU RD,13 TO 15,124.0,Premium Apartment,2003,87,710000.0,183 JELEBU RD
332,2015-01,BUKIT PANJANG,EXECUTIVE,543,JELAPANG RD,07 TO 09,142.0,Maisonette,1999,83,768000.0,543 JELAPANG RD
333,2015-01,BUKIT TIMAH,4 ROOM,1,TOH YI DR,10 TO 12,104.0,Model A,1988,72,690888.0,1 TOH YI DR
334,2015-01,BUKIT TIMAH,5 ROOM,5,FARRER RD,04 TO 06,123.0,Standard,1974,58,855000.0,5 FARRER RD
335,2015-01,CENTRAL AREA,3 ROOM,34,UPP CROSS ST,16 TO 18,65.0,Improved,1975,59,445000.0,34 UPP CROSS ST
336,2015-01,CENTRAL AREA,3 ROOM,3,TG PAGAR PLAZA,13 TO 15,59.0,Improved,1977,61,452888.0,3 TG PAGAR PLAZA
337,2015-01,CENTRAL AREA,3 ROOM,538,UPP CROSS ST,10 TO 12,68.0,Improved,1978,62,455000.0,538 UPP CROSS ST
338,2015-01,CENTRAL AREA,3 ROOM,532,UPP CROSS ST,13 TO 15,68.0,Improved,1980,64,540000.0,532 UPP CROSS ST
339,2015-01,CENTRAL AREA,4 ROOM,53,CHIN SWEE RD,19 TO 21,77.0,Improved,1974,58,493000.0,53 CHIN SWEE RD
340,2015-01,CENTRAL AREA,4 ROOM,1A,CANTONMENT RD,19 TO 21,95.0,Type S1,2011,95,818000.0,1A CANTONMENT RD
341,2015-01,CENTRAL AREA,4 ROOM,1F,CANTONMENT RD,22 TO 24,96.0,Type S1,2011,95,830000.0,1F CANTONMENT RD
342,2015-01,CENTRAL AREA,4 ROOM,1C,CANTONMENT RD,34 TO 36,95.0,Type S1,2011,95,835000.0,1C CANTONMENT RD
343,2015-01,CENTRAL AREA,4 ROOM,1A,CANTONMENT RD,22 TO 24,97.0,Type S1,2011,95,838000.0,1A CANTONMENT RD
344,2015-01,CENTRAL AREA,4 ROOM,1C,CANTONMENT RD,22 TO 24,96.0,Type S1,2011,95,842000.0,1C CANTONMENT RD
345,2015-01,CENTRAL AREA,4 ROOM,1A,CANTONMENT RD,34 TO 36,93.0,Type S1,2011,95,850000.0,1A CANTONMENT RD
346,2015-01,CENTRAL AREA,4 ROOM,1B,CANTONMENT RD,46 TO 48,96.0,Type S1,2011,95,910000.0,1B CANTONMENT RD
347,2015-01,CENTRAL AREA,4 ROOM,1A,CANTONMENT RD,46 TO 48,97.0,Type S1,2011,95,955000.0,1A CANTONMENT RD
348,2015-01,CENTRAL AREA,5 ROOM,1E,CANTONMENT RD,04 TO 06,106.0,Type S2,2011,95,918000.0,1E CANTONMENT RD
349,2015-01,CENTRAL AREA,5 ROOM,1C,CANTONMENT RD,31 TO 33,106.0,Type S2,2011,95,980000.0,1C CANTONMENT RD
350,2015-01,CHOA CHU KANG,3 ROOM,5,TECK WHYE AVE,01 TO 03,79.0,Model A,1984,68,295000.0,5 TECK WHYE AVE
351,2015-01,CHOA CHU KANG,4 ROOM,15,TECK WHYE LANE,01 TO 03,92.0,New Generation,1979,63,320000.0,15 TECK WHYE LANE
352,2015-01,CHOA CHU KANG,4 ROOM,459,CHOA CHU KANG AVE 4,07 TO 09,103.0,Premium Apartment,2000,84,323888.0,459 CHOA CHU KANG AVE 4
353,2015-01,CHOA CHU KANG,4 ROOM,206,CHOA CHU KANG CTRL,01 TO 03,104.0,Model A,1989,73,325000.0,206 CHOA CHU KANG CTRL
354,2015-01,CHOA CHU KANG,4 ROOM,690A,CHOA CHU KANG CRES,04 TO 06,90.0,Model A,2003,87,330000.0,690A CHOA CHU KANG CRES
355,2015-01,CHOA CHU KANG,4 ROOM,20,TECK WHYE LANE,04 TO 06,91.0,New Generation,1981,65,330000.0,20 TECK WHYE LANE
356,2015-01,CHOA CHU KANG,4 ROOM,295,CHOA CHU KANG AVE 2,04 TO 06,104.0,Model A,1990,74,340000.0,295 CHOA CHU KANG AVE 2
357,2015-01,CHOA CHU KANG,4 ROOM,110,TECK WHYE LANE,01 TO 03,103.0,Model A,1989,73,343000.0,110 TECK WHYE LANE
358,2015-01,CHOA CHU KANG,4 ROOM,409,CHOA CHU KANG AVE 3,01 TO 03,104.0,Model A,1992,76,345000.0,409 CHOA CHU KANG AVE 3
359,2015-01,CHOA CHU KANG,4 ROOM,688A,CHOA CHU KANG DR,19 TO 21,91.0,Model A,2002,86,345000.0,688A CHOA CHU KANG DR
360,2015-01,CHOA CHU KANG,4 ROOM,485A,CHOA CHU KANG AVE 5,04 TO 06,100.0,Model A,1999,83,350000.0,485A CHOA CHU KANG AVE 5
361,2015-01,CHOA CHU KANG,4 ROOM,16,TECK WHYE LANE,10 TO 12,92.0,New Generation,1979,63,350000.0,16 TECK WHYE LANE
362,2015-01,CHOA CHU KANG,4 ROOM,103,TECK WHYE LANE,07 TO 09,104.0,Model A,1989,73,355000.0,103 TECK WHYE LANE
363,2015-01,CHOA CHU KANG,4 ROOM,687A,CHOA CHU KANG DR,16 TO 18,90.0,Model A,2002,86,358000.0,687A CHOA CHU KANG DR
